Provinsi,Kab/Kota,Persentase Penduduk Miskin (P0) Menurut Kabupaten/Kota (Persen),Rata-rata Lama Sekolah Penduduk 15+ (Tahun),Pengeluaran per Kapita Disesuaikan (Ribu Rupiah/Orang/Tahun),Indeks Pembangunan Manusia,Umur Harapan Hidup (Tahun),Persentase rumah tangga yang memiliki akses terhadap sanitasi layak,Persentase rumah tangga yang memiliki akses terhadap air minum layak,Tingkat Pengangguran Terbuka,Tingkat Partisipasi Angkatan Kerja,PDRB atas Dasar Harga Konstan menurut Pengeluaran (Rupiah),Klasifikasi Kemiskinan,Cluster
SUMATERA UTARA,Tapanuli Selatan,8.8,0.5237887310929008,0.3607338912927818,0.06212410865697608,-1.360819158578911,-1.6585758355645273,-1.131339313737268,-0.40217612439762784,0.7692341663479554,-0.2492225187870473,0,0
SUMATERA UTARA,Tapanuli Tengah,12.67,0.24758880974102263,-0.0688111822002697,-0.04880366385954153,-0.701722688708715,-1.0579984772553959,-1.04081490415945,0.8277038391097244,0.8740825438872117,-0.30955535849168614,0,0
SUMATERA UTARA,Tapanuli Utara,9.72,0.9534330531958237,0.5103010438126608,0.5905716916176105,-0.26038936967668586,0.3548395593767577,0.2501141760876024,-1.3359738744680247,2.060277621122377,-0.33235046516734584,0,0
SUMATERA UTARA,Toba Samosir,8.99,1.3094240629382452,0.6996545324708328,0.8416998432869487,0.18384745803318298,0.6645543405675652,0.6313366896617939,-1.6054846072119198,1.7081748607293528,-0.3409016886790067,0,0
SUMATERA UTARA,Labuhan Batu,8.74,0.4992376269727343,0.32684182717497673,0.33328088591957594,0.08512816298654455,0.23149228130250532,0.5867119807149821,0.2279475606092255,-1.193151884909164,0.045623906934026626,0,0
SUMATERA UTARA,Asahan,9.35,0.22303770562085617,0.25979448294192753,0.0867747247717573,-0.37362620811253483,0.6403157924743714,0.6785113819769946,0.505050144979709,-1.0084935483474893,0.1110676471943903,0,0
SUMATERA UTARA,Simalungun,8.81,0.7201975640542368,0.3872581153849771,0.5351078053593517,0.4974263952401485,0.7835925434252492,0.9309597354475289,-0.3376453855716248,0.4828572545616294,0.13967700163327065,0,0
SUMATERA UTARA,Dairi,8.31,0.7079220119941536,0.0660202902683897,0.2947642982402295,-0.13553849652947003,0.8159106075495071,0.4311629952432386,-1.3549535035344962,2.5453969798861,-0.3201618995731789,0,0
SUMATERA UTARA,Karo,8.79,0.9595708292258653,0.768912228711565,0.7554226868852123,0.5584000774748344,0.38392581708858964,0.4012006906646651,-1.1803409161229586,2.3623035444817275,-0.15424168527990062,0,0
SUMATERA UTARA,Deli Serdang,4.01,1.0209485895262826,0.7243367965566256,0.8632691323873828,0.6135667423538371,1.0324416371820373,0.8315103840803493,1.5451338178223466,-0.42009071320181385,1.0491293672015538,0,1
SUMATERA UTARA,Langkat,10.12,0.13710884120027136,0.30105438708534243,0.219271786388709,-0.19941568744199983,0.19163333554925382,0.4700502416111745,0.02296756669133345,-0.053903842393068294,0.1730799448815513,0,0
SUMATERA UTARA,Nias Selatan,16.92,-1.4587129266105832,-1.2097212101659478,-1.1673253700677624,-0.2313542828982647,-3.450612491254643,-1.206563823104751,-0.4363394567172764,0.43591021984256,-0.36840949954863,0,2
SUMATERA UTARA,Humbang Hasundutan,9.65,0.7815753243546553,-0.8505390089174698,-0.07961693400301913,-0.04262621883851501,0.7782061994045398,0.434350474453725,-1.184136841936253,2.3012723993469364,-0.3707808333736583,0,0
SUMATERA UTARA,Pakpak Bharat,9.35,0.43172209064227546,-0.7628617126127132,-0.30609446955757613,-1.073371799472527,0.6968724046918231,-0.920965685845156,-1.404300539107322,2.853682507874659,-0.44071092209586826,0,0
SUMATERA UTARA,Samosir,12.68,0.6158553715435272,-0.6707637122925907,0.13915728401566899,0.5090404299515153,0.7480426728885654,-1.2429010861042973,-1.6548316427847456,2.3341353236502846,-0.39286764072250985,0,0
SUMATERA UTARA,Serdang Bedagai,8.3,0.15552216929039622,0.25500538692528113,0.09755936932197544,-0.24296831760963564,0.8611558973234686,0.8289604007119596,-0.4287476050906878,-0.424785416673721,-0.043896974738430926,0,0
SUMATERA UTARA,Batu Bara,12.38,-0.22501994457219163,0.07891401031320686,-0.2074920050984491,-0.7336612841649799,0.5837591802569198,0.8091980296069429,0.5923564386854779,0.08380745944953595,0.05269678701330185,0,0
SUMATERA UTARA,Padang Lawas Utara,9.92,0.5790287153632775,-0.0993877183065504,0.02822951149915138,-0.7075297060643985,-0.5403708168651941,-0.48173105064010957,-0.7096461152744659,1.1510700487297234,-0.2793755553802122,0,0
SUMATERA UTARA,Padang Lawas,8.69,0.3580687782817739,-0.5171442477586262,-0.1982480240554056,-0.7336612841649799,-0.9470397904287764,-0.4651561587455792,-0.37560464370456764,0.9022507647186547,-0.2842128356726603,0,0
SUMATERA UTARA,Labuhan Batu Selatan,8.53,0.2844154659212734,0.4557790276231483,0.2716543456326207,-0.24587182628747528,0.41193480599627985,-0.0303839944352143,-0.13266539165373276,-0.4826867594939079,-0.048971016482058025,0,0
SUMATERA UTARA,Labuhan Batu Utara,10.02,-0.01633555955077231,0.5581920039791246,0.2993862887617512,-0.028108675449304447,0.13723126094008561,0.10285263656312367,0.2583149671155799,-0.5844053347185579,-0.08347184667141141,0,0
